task_id_key,pred_type,task_code,remaining_duration,TaskCodeAndName,predecessor_task_code,Successor_Level_2,Predecessor_Level_2,Link_Type,WBS_Link_Direction,CriticalLink,Is Driving Predecessor,Type Validity,early_start_date,early_end_date,predecessor_status_code,task_type,predecessor_task_type,lag,start,finish,predecessor_start,predecessor_finish,free_float,pred_task_id_key,status_code,total_float,task_pred_id_key,PredTaskCodeAndName,predecessor_Total Float,predecessor_name
C4068-C-2603_20260325.xer.128726141,PR_FS,A3830,1,A3830 - HBB Coring for Integrity Testing (Approx. 6 Weeks after HBB Placment),621160,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Non-Critical,Not Driving,Valid,27/05/2026,27/05/2026,TK_NotStart,TT_Task,TT_Task,30,27-May-26,27-May-26,1-Apr-26,8-Apr-26,2,C4068-C-2603_20260325.xer.128711242,TK_NotStart,42,C4068-C-2603_20260325.xer.226269536,621160 - Import Spread and Compact HBB - Fill 1,2,Import Spread and Compact HBB - Fill 1
C4068-C-2603_20260325.xer.128711418,PR_FF,192000,100,192000 - As-built Drawings & Final Documentation,PM6030,Project Close Out,Milestones,Cross-WBS Link,Milestones ? Project Close Out,Critical ? Non-Critical,Driving,Valid,26/03/2026,17/08/2026,TK_NotStart,TT_Task,TT_FinMile,10,26-Mar-26,17-Aug-26,29-Jul-26,29-Jul-26,3,C4068-C-2603_20260325.xer.128711012,TK_NotStart,17,C4068-C-2603_20260325.xer.226241901,PM6030 - Construction Complete,0,Construction Complete
C4068-C-2603_20260325.xer.128711419,PR_FS,192010,20,192010 - Prepare and Submit Post Construction Condition Survey Reports,PM6030,Project Close Out,Milestones,Cross-WBS Link,Milestones ? Project Close Out,Critical ? Critical,Driving,Valid,13/08/2026,09/09/2026,TK_NotStart,TT_Task,TT_FinMile,10,13-Aug-26,9-Sep-26,29-Jul-26,29-Jul-26,0,C4068-C-2603_20260325.xer.128711012,TK_NotStart,0,C4068-C-2603_20260325.xer.226241902,PM6030 - Construction Complete,0,Construction Complete
C4068-C-2603_20260325.xer.128726141,PR_FS,A3830,1,A3830 - HBB Coring for Integrity Testing (Approx. 6 Weeks after HBB Placment),622160,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Non-Critical,Driving,Valid,27/05/2026,27/05/2026,TK_NotStart,TT_Task,TT_Task,30,27-May-26,27-May-26,7-Apr-26,10-Apr-26,0,C4068-C-2603_20260325.xer.128711291,TK_NotStart,42,C4068-C-2603_20260325.xer.226269535,622160 - Import Spread and Compact HBB - Fill 2,5,Import Spread and Compact HBB - Fill 2
C4068-C-2603_20260325.xer.128711301,PR_SS,A3640,2,A3640 - Tidy Fire Trail & Top Verges - Fill 2,A3630,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,06/05/2026,07/05/2026,TK_NotStart,TT_Task,TT_Task,1,6-May-26,7-May-26,5-May-26,12-May-26,0,C4068-C-2603_20260325.xer.128711300,TK_NotStart,5,C4068-C-2603_20260325.xer.226242227,A3630 - Backfill Creek Crossing - Fill 2,5,Backfill Creek Crossing - Fill 2
C4068-C-2603_20260325.xer.128711371,PR_FS,621210,2,621210 - AC20 Ch 70 - Ch 273 (Weekend/ Night Works) - Fill 1,621190,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,15/04/2026,16/04/2026,TK_NotStart,TT_Task,TT_FinMile,0,15-Apr-26,16-Apr-26,14-Apr-26,14-Apr-26,0,C4068-C-2603_20260325.xer.128711245,TK_NotStart,2,C4068-C-2603_20260325.xer.226242298,621190 - Fill 1 Ready To Pave - Fill 1,2,Fill 1 Ready To Pave - Fill 1
C4068-C-2603_20260325.xer.128711372,PR_FS,622210,2,622210 - AC20 Ch 777 - Ch 1078 (Weekend/ Night Works) - Fill 2,622190,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,17/04/2026,20/04/2026,TK_NotStart,TT_Task,TT_FinMile,0,17-Apr-26,20-Apr-26,16-Apr-26,16-Apr-26,0,C4068-C-2603_20260325.xer.128711294,TK_NotStart,7,C4068-C-2603_20260325.xer.226242296,622190 - Fill 2 Ready To Pave - Fill 2,5,Fill 2 Ready To Pave - Fill 2
C4068-C-2603_20260325.xer.128711313,PR_FS,A3560,1,A3560 - Trim Verge - Fill 2,622190,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,17/04/2026,17/04/2026,TK_NotStart,TT_Task,TT_FinMile,0,17-Apr-26,17-Apr-26,16-Apr-26,16-Apr-26,0,C4068-C-2603_20260325.xer.128711294,TK_NotStart,5,C4068-C-2603_20260325.xer.226242267,622190 - Fill 2 Ready To Pave - Fill 2,5,Fill 2 Ready To Pave - Fill 2
C4068-C-2603_20260325.xer.128711264,PR_FS,A3350,1,A3350 - Trim Verge - Fill 1,621190,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,15/04/2026,15/04/2026,TK_NotStart,TT_Task,TT_FinMile,0,15-Apr-26,15-Apr-26,14-Apr-26,14-Apr-26,0,C4068-C-2603_20260325.xer.128711245,TK_NotStart,6,C4068-C-2603_20260325.xer.226242266,621190 - Fill 1 Ready To Pave - Fill 1,2,Fill 1 Ready To Pave - Fill 1
C4068-C-2603_20260325.xer.128711252,PR_FS,A3590,5,A3590 - Backfill Creek Crossing - Fill 1,623990,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,04/05/2026,11/05/2026,TK_NotStart,TT_Task,TT_FinMile,0,4-May-26,11-May-26,4-May-26,4-May-26,0,C4068-C-2603_20260325.xer.128711364,TK_NotStart,6.5,C4068-C-2603_20260325.xer.226242235,623990 - Bridge Construction Complete,5.5,Bridge Construction Complete
C4068-C-2603_20260325.xer.128711305,PR_FS,A3660,2,A3660 - Place Wearing Course - Fill 2,622290,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,13/05/2026,14/05/2026,TK_NotStart,TT_Task,TT_FinMile,0,13-May-26,14-May-26,12-May-26,12-May-26,0,C4068-C-2603_20260325.xer.128711304,TK_NotStart,5,C4068-C-2603_20260325.xer.226242230,622290 - Fill 2 Ready For Final Wearing Course - Fill 2,5,Fill 2 Ready For Final Wearing Course - Fill 2
C4068-C-2603_20260325.xer.128711256,PR_FS,A3620,2,A3620 - Place Wearing Course - Fill 1,621290,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,19/05/2026,20/05/2026,TK_NotStart,TT_Task,TT_FinMile,0,19-May-26,20-May-26,15-May-26,15-May-26,0,C4068-C-2603_20260325.xer.128711255,TK_NotStart,2,C4068-C-2603_20260325.xer.226242216,621290 - Fill 1 Ready For Final Wearing Course - Fill 1,2,Fill 1 Ready For Final Wearing Course - Fill 1
C4068-C-2603_20260325.xer.128711474,PR_FS,NEW-ID-M1060,72,NEW-ID-M1060 - Time Savings due to Constructive Acceleration Measures,NEW-ID-M1050,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,Critical ? Critical,Driving,Valid,02/02/2027,14/05/2027,TK_NotStart,TT_Task,TT_FinMile,0,2-Feb-27,14-May-27,1-Feb-27,1-Feb-27,0,C4068-C-2603_20260325.xer.128711473,TK_NotStart,0,C4068-C-2603_20260325.xer.226242074,NEW-ID-M1050 - Forecast Contractual Completion Date [With Constructive Acceleration Measures],0,Forecast Contractual Completion Date [With Constructive Acceleration Measures]
C4068-C-2603_20260325.xer.128711471,PR_FS,NEW-ID-M1020,6,NEW-ID-M1020 - Time Impact due to Commencement Date Delay,A3080,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,Near Critical ? Near Critical,Driving,Valid,30/04/2027,07/05/2027,TK_NotStart,TT_Task,TT_FinMile,0,30-Apr-27,7-May-27,29-Apr-27,29-Apr-27,0,C4068-C-2603_20260325.xer.128711468,TK_NotStart,5,C4068-C-2603_20260325.xer.226242071,A3080 - Impacted Completion (with HVDV Delay),5,Impacted Completion (with HVDV Delay)
C4068-C-2603_20260325.xer.128711470,PR_FS,NEW-ID-M1010,79,NEW-ID-M1010 - Time Impact due to HVDV Delay,NEW-ID-M1000,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,Near Critical ? Near Critical,Driving,Valid,22/12/2026,29/04/2027,TK_NotStart,TT_Task,TT_FinMile,0,22-Dec-26,29-Apr-27,21-Dec-26,21-Dec-26,0,C4068-C-2603_20260325.xer.128711469,TK_NotStart,5,C4068-C-2603_20260325.xer.226242069,NEW-ID-M1000 - Baseline Contractual Completion Date,5,Baseline Contractual Completion Date
C4068-C-2603_20260325.xer.128711008,PR_FS,A1030,90,A1030 - Contractor's Contingency,110060,Milestones,Milestones,Internal Link,Milestones ? Milestones,Critical ? Critical,Driving,Valid,10/09/2026,01/02/2027,TK_NotStart,TT_Task,TT_FinMile,0,10-Sep-26,1-Feb-27,9-Sep-26,9-Sep-26,0,C4068-C-2603_20260325.xer.128711005,TK_NotStart,0,C4068-C-2603_20260325.xer.226241719,110060 - Forecast Completion (Before Contingency),0,Forecast Completion (Before Contingency)
C4068-C-2603_20260325.xer.128711214,PR_FS,611130,2,611130 - Remove Temporary Security Fence,611120,Construction,Construction,Internal Link,Construction ? Construction,Non-Critical ? Non-Critical,Driving,Valid,26/03/2026,27/03/2026,TK_NotStart,TT_Task,TT_FinMile,0,26-Mar-26,27-Mar-26,26-Mar-26,26-Mar-26,0,C4068-C-2603_20260325.xer.128711213,TK_NotStart,26,C4068-C-2603_20260325.xer.226241619,611120 - Defence Property Secure On New Alignment,26,Defence Property Secure On New Alignment
C4068-C-2603_20260325.xer.128711399,PR_FS,630000,0,630000 - Commence Stage 4 Works,PM6020,Construction,Milestones,Cross-WBS Link,Milestones ? Construction,Critical ? Near Critical,Driving,Valid,25/05/2026,25/05/2026,TK_NotStart,TT_Mile,TT_FinMile,0,25-May-26,25-May-26,24-May-26,24-May-26,0,C4068-C-2603_20260325.xer.128711011,TK_NotStart,4,C4068-C-2603_20260325.xer.226242068,PM6020 - Main Carriageway Open to Traffic (Weekend/ Night Works),0,Main Carriageway Open to Traffic (Weekend/ Night Works)
C4068-C-2603_20260325.xer.128711399,PR_FS,630000,0,630000 - Commence Stage 4 Works,624040,Construction,Construction,Internal Link,Construction ? Construction,Critical ? Near Critical,Driving,Valid,25/05/2026,25/05/2026,TK_NotStart,TT_Mile,TT_FinMile,0,25-May-26,25-May-26,24-May-26,24-May-26,0,C4068-C-2603_20260325.xer.128711376,TK_NotStart,4,C4068-C-2603_20260325.xer.226242067,624040 - New Alignment Ready For Traffic Switch (Weekend/ Night Works),0,New Alignment Ready For Traffic Switch (Weekend/ Night Works)
C4068-C-2603_20260325.xer.128711473,PR_FF,NEW-ID-M1050,0,NEW-ID-M1050 - Forecast Contractual Completion Date [With Constructive Acceleration Measures],A1040,Claims for Extension of Time,Milestones,Cross-WBS Link,Milestones ? Claims for Extension of Time,Critical ? Critical,Driving,Valid,01/02/2027,01/02/2027,TK_NotStart,TT_FinMile,TT_FinMile,0,1-Feb-27,1-Feb-27,1-Feb-27,1-Feb-27,0,C4068-C-2603_20260325.xer.128711009,TK_NotStart,0,C4068-C-2603_20260325.xer.226242073,A1040 - Contractual Completion Date,0,Contractual Completion Date
C4068-C-2603_20260325.xer.128711011,PR_FF,PM6020,0,PM6020 - Main Carriageway Open to Traffic (Weekend/ Night Works),624040,Milestones,Construction,Cross-WBS Link,Construction ? Milestones,Critical ? Critical,Driving,Valid,24/05/2026,24/05/2026,TK_NotStart,TT_FinMile,TT_FinMile,0,24-May-26,24-May-26,24-May-26,24-May-26,0,C4068-C-2603_20260325.xer.128711376,TK_NotStart,0,C4068-C-2603_20260325.xer.226242013,624040 - New Alignment Ready For Traffic Switch (Weekend/ Night Works),0,New Alignment Ready For Traffic Switch (Weekend/ Night Works)
C4068-C-2603_20260325.xer.128711012,PR_FF,PM6030,0,PM6030 - Construction Complete,639000,Milestones,Construction,Cross-WBS Link,Construction ? Milestones,Critical ? Critical,Driving,Valid,29/07/2026,29/07/2026,TK_NotStart,TT_FinMile,TT_FinMile,0,29-Jul-26,29-Jul-26,29-Jul-26,29-Jul-26,0,C4068-C-2603_20260325.xer.128711406,TK_NotStart,0,C4068-C-2603_20260325.xer.226241903,639000 - Stage 4 Works Complete,0,Stage 4 Works Complete
C4068-C-2603_20260325.xer.128711400,PR_SS,630030,5,630030 - Demolish Existing Pavement,630000,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,25/05/2026,29/05/2026,TK_NotStart,TT_Task,TT_Mile,0,25-May-26,29-May-26,25-May-26,25-May-26,0,C4068-C-2603_20260325.xer.128711399,TK_NotStart,4,C4068-C-2603_20260325.xer.226241853,630000 - Commence Stage 4 Works,4,Commence Stage 4 Works
C4068-C-2603_20260325.xer.128711187,PR_SS,A1010,20,A1010 - Rehabilitation of the Existing Site Compound,630000,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Non-Critical,Driving,Valid,25/05/2026,24/06/2026,TK_NotStart,TT_Task,TT_Mile,0,25-May-26,24-Jun-26,25-May-26,25-May-26,0,C4068-C-2603_20260325.xer.128711399,TK_NotStart,25,C4068-C-2603_20260325.xer.226241786,630000 - Commence Stage 4 Works,4,Commence Stage 4 Works
C4068-C-2603_20260325.xer.128711406,PR_FF,639000,0,639000 - Stage 4 Works Complete,A3680,Construction,Construction,Internal Link,Construction ? Construction,Critical ? Critical,Driving,Valid,29/07/2026,29/07/2026,TK_NotStart,TT_FinMile,TT_Task,0,29-Jul-26,29-Jul-26,27-Jul-26,29-Jul-26,0,C4068-C-2603_20260325.xer.128711408,TK_NotStart,0,C4068-C-2603_20260325.xer.226242273,A3680 - Final Defects Rectification,0,Final Defects Rectification
C4068-C-2603_20260325.xer.128711376,PR_FF,624040,0,624040 - New Alignment Ready For Traffic Switch (Weekend/ Night Works),621200,Construction,Construction,Internal Link,Construction ? Construction,Critical ? Critical,Driving,Valid,24/05/2026,24/05/2026,TK_NotStart,TT_FinMile,TT_Task,0,24-May-26,24-May-26,23-May-26,24-May-26,0,C4068-C-2603_20260325.xer.128711378,TK_NotStart,0,C4068-C-2603_20260325.xer.226242265,621200 - Mill Tie In Portion Ch 70 - Ch 273 (Weekend/ Night Works),0,Mill Tie In Portion Ch 70 - Ch 273 (Weekend/ Night Works)
C4068-C-2603_20260325.xer.128711472,PR_FF,NEW-ID-M1030,0,NEW-ID-M1030 - Impacted Completion (with HVDV & Commencement Date Delay),NEW-ID-M1060,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,Critical ? Critical,Driving,Valid,14/05/2027,14/05/2027,TK_NotStart,TT_FinMile,TT_Task,0,14-May-27,14-May-27,2-Feb-27,14-May-27,0,C4068-C-2603_20260325.xer.128711474,TK_NotStart,0,C4068-C-2603_20260325.xer.226242075,NEW-ID-M1060 - Time Savings due to Constructive Acceleration Measures,0,Time Savings due to Constructive Acceleration Measures
C4068-C-2603_20260325.xer.128711009,PR_FF,A1040,0,A1040 - Contractual Completion Date,A1030,Milestones,Milestones,Internal Link,Milestones ? Milestones,Critical ? Critical,Driving,Valid,01/02/2027,01/02/2027,TK_NotStart,TT_FinMile,TT_Task,0,1-Feb-27,1-Feb-27,10-Sep-26,1-Feb-27,0,C4068-C-2603_20260325.xer.128711008,TK_NotStart,0,C4068-C-2603_20260325.xer.226241720,A1030 - Contractor's Contingency,0,Contractor's Contingency
C4068-C-2603_20260325.xer.128711005,PR_FF,110060,0,110060 - Forecast Completion (Before Contingency),192020,Milestones,Project Close Out,Cross-WBS Link,Project Close Out ? Milestones,Critical ? Critical,Driving,Valid,09/09/2026,09/09/2026,TK_NotStart,TT_FinMile,TT_Task,0,9-Sep-26,9-Sep-26,3-Sep-26,9-Sep-26,0,C4068-C-2603_20260325.xer.128711420,TK_NotStart,0,C4068-C-2603_20260325.xer.226241678,192020 - Finalize and Submit As Built Programme,0,Finalize and Submit As Built Programme
C4068-C-2603_20260325.xer.128711005,PR_FF,110060,0,110060 - Forecast Completion (Before Contingency),192010,Milestones,Project Close Out,Cross-WBS Link,Project Close Out ? Milestones,Critical ? Critical,Driving,Valid,09/09/2026,09/09/2026,TK_NotStart,TT_FinMile,TT_Task,0,9-Sep-26,9-Sep-26,13-Aug-26,9-Sep-26,0,C4068-C-2603_20260325.xer.128711419,TK_NotStart,0,C4068-C-2603_20260325.xer.226241677,192010 - Prepare and Submit Post Construction Condition Survey Reports,0,Prepare and Submit Post Construction Condition Survey Reports
C4068-C-2603_20260325.xer.128711364,PR_FF,623990,0,623990 - Bridge Construction Complete,621220,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,04/05/2026,04/05/2026,TK_NotStart,TT_FinMile,TT_Task,0,4-May-26,4-May-26,30-Apr-26,4-May-26,0,C4068-C-2603_20260325.xer.128711363,TK_NotStart,5.5,C4068-C-2603_20260325.xer.226242233,621220 - Place Wearing Course,5.5,Place Wearing Course
C4068-C-2603_20260325.xer.128711304,PR_FF,622290,0,622290 - Fill 2 Ready For Final Wearing Course - Fill 2,A3650,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,12/05/2026,12/05/2026,TK_NotStart,TT_FinMile,TT_Task,0,12-May-26,12-May-26,8-May-26,12-May-26,0,C4068-C-2603_20260325.xer.128711302,TK_NotStart,5,C4068-C-2603_20260325.xer.226242229,A3650 - Install Permanent Fence - Fill 2,5,Install Permanent Fence - Fill 2
C4068-C-2603_20260325.xer.128711255,PR_FF,621290,0,621290 - Fill 1 Ready For Final Wearing Course - Fill 1,A3270,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,15/05/2026,15/05/2026,TK_NotStart,TT_FinMile,TT_Task,0,15-May-26,15-May-26,13-May-26,15-May-26,0,C4068-C-2603_20260325.xer.128711241,TK_NotStart,2,C4068-C-2603_20260325.xer.226242159,A3270 - Defects Rectification (Fence Line to Northern Hinge) - Fill 1,2,Defects Rectification (Fence Line to Northern Hinge) - Fill 1
C4068-C-2603_20260325.xer.128711468,PR_FF,A3080,0,A3080 - Impacted Completion (with HVDV Delay),NEW-ID-M1010,Claims for Extension of Time,Claims for Extension of Time,Internal Link,Claims for Extension of Time ? Claims for Extension of Time,Near Critical ? Near Critical,Driving,Valid,29/04/2027,29/04/2027,TK_NotStart,TT_FinMile,TT_Task,0,29-Apr-27,29-Apr-27,22-Dec-26,29-Apr-27,0,C4068-C-2603_20260325.xer.128711470,TK_NotStart,5,C4068-C-2603_20260325.xer.226242070,NEW-ID-M1010 - Time Impact due to HVDV Delay,5,Time Impact due to HVDV Delay
C4068-C-2603_20260325.xer.128711213,PR_FF,611120,0,611120 - Defence Property Secure On New Alignment,611100,Construction,Construction,Internal Link,Construction ? Construction,Non-Critical ? Non-Critical,Driving,Valid,26/03/2026,26/03/2026,TK_Active,TT_FinMile,TT_Task,0,26-Mar-26,26-Mar-26,26-Mar-26,26-Mar-26,0,C4068-C-2603_20260325.xer.128711203,TK_NotStart,26,C4068-C-2603_20260325.xer.226241918,611100 - Construct New Sentry Hut,26,Construct New Sentry Hut
C4068-C-2603_20260325.xer.128711213,PR_FF,611120,0,611120 - Defence Property Secure On New Alignment,611070,Construction,Construction,Internal Link,Construction ? Construction,Non-Critical ? Non-Critical,Driving,Valid,26/03/2026,26/03/2026,TK_Active,TT_FinMile,TT_Task,0,26-Mar-26,26-Mar-26,26-Mar-26,26-Mar-26,0,C4068-C-2603_20260325.xer.128711202,TK_NotStart,26,C4068-C-2603_20260325.xer.226241621,611070 - Construct New Security Fence,26,Construct New Security Fence
C4068-C-2603_20260325.xer.128711294,PR_FS,622190,0,622190 - Fill 2 Ready To Pave - Fill 2,622180,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,16/04/2026,16/04/2026,TK_NotStart,TT_FinMile,TT_Task,0,16-Apr-26,16-Apr-26,16-Apr-26,16-Apr-26,0,C4068-C-2603_20260325.xer.128711293,TK_NotStart,5,C4068-C-2603_20260325.xer.226241595,622180 - Spray Seal - Fill 2,5,Spray Seal - Fill 2
C4068-C-2603_20260325.xer.128711245,PR_FS,621190,0,621190 - Fill 1 Ready To Pave - Fill 1,621180,Construction,Construction,Internal Link,Construction ? Construction,Near Critical ? Near Critical,Driving,Valid,14/04/2026,14/04/2026,TK_NotStart,TT_FinMile,TT_Task,0,14-Apr-26,14-Apr-26,14-Apr-26,14-Apr-26,0,C4068-C-2603_20260325.xer.128711244,TK_NotStart,2,C4068-C-2603_20260325.xer.226241587,621180 - Spray Seal - Fill 1,2,Spray Seal - Fill 1
C4068-C-2603_20260325.xer.128711212,PR_FS,611190,0,611190 - Property Adjustments Lot 2 - Defence Land Complete,611180,Construction,Construction,Internal Link,Construction ? Construction,Non-Critical ? Non-Critical,Driving,Valid,14/04/2026,14/04/2026,TK_NotStart,TT_FinMile,TT_Task,0,14-Apr-26,14-Apr-26,13-Apr-26,14-Apr-26,0,C4068-C-2603_20260325.xer.128711211,TK_NotStart,26,C4068-C-2603_20260325.xer.226241576,611180 - Primer Seal Access points (Two Locations),26,Primer Seal Access points (Two Locations)
C4068-C-2603_20260325.xer.128711420,PR_FF,192020,5,192020 - Finalize and Submit As Built Programme,192010,Project Close Out,Project Close Out,Internal Link,Project Close Out ? Project Close Out,Critical ? Critical,Driving,Valid,03/09/2026,09/09/2026,TK_NotStart,TT_Task,TT_Task,0,3-Sep-26,9-Sep-26,13-Aug-26,9-Sep-26,0,C4068-C-2603_20260325.xer.128711419,TK_NotStart,0,C4068-C-2603_20260325.xer.226241674,192010 - Prepare and Submit Post Construction Condition Survey Reports,0,Prepare and Submit Post Construction Condition Survey Reports
